start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,NOMBRE DEL CENTRO EDUCATIVO,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La comunidad y las relaciones.","En general, mi experiencia se relaciona con.../La filosofía de la institución.","En general, mi experiencia se relaciona con.../Aprendizaje y crecimiento.","En general, mi experiencia se relaciona con.../Los problemas como oportunidades.","En general, mi experiencia se relaciona con.../Premios y reconocimiento.","En general, mi experiencia se relaciona con.../Autonomía y soporte.","En general, mi experiencia se relaciona con.../Desarrollo general del estudiante.","En general, mi experiencia se relaciona con.../Crecimiento personal y logros.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que constaste, cuál fue tu rol como agente educativo ",_id,_uuid,_submission_time,_validation_status,_index,tipo,grupo,jornada
2020-11-13T08:58:39.890-05:00,2020-11-13T09:06:47.217-05:00,2020-11-12,Sí,2020-11-13,La Guajira,,CDI HOGAR DE SUEÑO,Cuando fui agente educativo de un niño que su mama era sordomuda el niño por falta de dialogo no hablaba,trasmitir confianza,Motivación,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,no aplica,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,137177912,46731f9f-c484-4b90-8e7b-afc4787a4c44,2020-11-13T14:07:03,,379,,,
2020-11-13T08:51:05.762-05:00,2020-11-13T09:07:58.287-05:00,2020-11-12,Sí,2020-11-13,La Guajira,,UCA ANGELES EN FORMACION,"Quien me atiende la llamada a.los usuarios  es una niña y conversó con ella un buen rato y luego me pasa a la abuela pero es una alegría de conversar y me cuenta lo que hace, como esta que va a venir para mi casa, son cosas que llenan a uno de satisfacción",Quien contesta la llamada ?,Alegría,De vez en cuando,Aprendizaje y crecimiento. Desarrollo general del estudiante. Crecimiento personal y logros.,0,0,1,0,0,0,1,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de herramientas tecnológicas.,0,0,0,0,1,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178228,123e5cb8-e8cb-4e55-bed3-f66470f48d83,2020-11-13T14:08:14,,380,,,
2020-11-13T09:00:59.957-05:00,2020-11-13T09:09:37.539-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,SAN JUAN BOSCO,El acompañamiento telefónico a las familias todos los dias donde puedo interactuar con los niños y demostrarles mi amor y cariño,Amor y dedicacion,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",0,1,1,1,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación.,1,0,0,1,1,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178629,89bb9237-aaee-4469-8eae-dd33be3d6a1f,2020-11-13T14:09:49,,381,,,
2020-11-13T09:02:52.639-05:00,2020-11-13T09:09:47.704-05:00,2020-11-12,Sí,2020-11-13,La Guajira,,CDI MIS PRIMEROS PASOS 2,Lo de la pandemia del covid 19 ya que ha sido muy extresante,Covid,Tristeza,Única vez,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",137178684,afd98860-e48e-446c-b636-a92cec6db3b3,2020-11-13T14:10:03,,382,,,
2020-11-13T09:01:29.135-05:00,2020-11-13T09:09:55.522-05:00,2020-11-12,Sí,2020-11-13,Risaralda,,MILAGRO DE AMOR,"Esta es ma familia de paulina, una niña feliz y enamorada de sus padres, pero que hace que paulina sea feliz? Sus papás la aman y la respetan, le enseñan a cuidar el planeta siendo una familia respetuosa con el medio ambiente, ellos tiene como estilo de vida construir todos los juguetes de paulina a base de materias reciclables como botellas, cartón, vidrio... Cada vez que el papá de paulina tiene días de descanso en casa aprovecha para construir una juguete, paulina ya lo sabe y es muy feliz, también ayuda a sus papá en al construcción, mientras tanto su mamá hornea galletas, el último juguete que construyo el papá de paulina fue una casa  de carton gigante para que ella pudiera jugar allí... Cual será el próximo juguete que construirá el papá de Paulina... Continuara",#quejuguetecosntruiraelpapádepaulina,Orgullo,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Me dio curiosidad e inventé la historia,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,0,0,1,0,Trabajo Colaborativo. Sostenibilidad. Resolución de problemas. Creatividad e Innovación.,1,1,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178697,ef61af59-bd49-42c3-a234-9a7c4b7486f9,2020-11-13T14:10:06,,383,,,
2020-11-13T09:03:31.250-05:00,2020-11-13T09:10:01.677-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,CDI CAMINANDO CON JESUS TUBARA,"Una situación positiva para mi en el CDI es que uno convive más con los niños y las compañeras de trabajo. Pero ahí veces que ahí roce con una de ella , que no le caigo bien y no sé porque porque yo soy alegre estrovertida",Momentos felices,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,0,0,1,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178743,780b56f1-a2e9-4d62-8c88-1359283a8c85,2020-11-13T14:10:13,,384,,,
2020-11-13T09:00:28.202-05:00,2020-11-13T09:10:01.376-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,CDI DIVIRTIENDONOS CON JESUS,Mi historia narrativa es que me orgullece que los padres o cuidadores de los niños y niñas que tengo a cargo en este año con el CDI son muy comprometidos en el momento de recibir la llamada y de escuchar atentos las explicaciones de las Experiencias de cuidado y crianza en el hogar les gusta porque manifiestan que aún niños y niñas a pesar de la pandemia pueden seguir teniendo su proceso de aprendizaje positivo.,Mi EXPERIENCIA SIGNIFICATIVA,Orgullo,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178747,bd1484c4-8465-4fc6-890c-b8ad19e732d1,2020-11-13T14:10:14,,385,,,
2020-11-13T08:57:27.169-05:00,2020-11-13T09:10:15.994-05:00,2020-11-12,Sí,2020-11-13,Arauca,,CDI MUNDO DE MOS SUEÑOS,Había una vez una agente educativa llamada jimena ella realizaba todo los días sus acompañamientos telefonico pero sus padres de familia le comentaban por medio de la llamada que se sentían triste debido a sus padres de familia le manifestaban que sus niños estaban muy triste debido a que querían ir al cdi a jugar con sus amigos y también por que en algunas casas se notaba la escases de alimentos la agente educativa y preocupada se ingenió una estrategia para que sus niños no se sintieran triste se le vino una idea ala cabeza de realizar video llamadas telefonicas con sus niños que observaran a sus compañeritos por video llamadas y cantaramos canciones y así ivamos participando de las actividades y no nos olvidaremos de nuestra agente educativa ni de nuestros compañeritos ese día los niños cantaron se rieron y se divirtieron con esa video llamada telefonica en cuanto a la escases de alimentos de algunos hogares solo de decía a los padres que le pidieran mucho a Dios para que pasara rápido lo de la pandemia para que los padres de familia pudieran salir a trabajar y traer ingresos para su hogar pasaron días mese  no se solucionó todo los niños siguieron casa pero ya algunos padres de familia salieron a trabajar para llevar alimentos a sus hogares,Hashtag#tiempoenpandemia,Motivación,Única vez,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137178829,0c3e4922-a8bd-433f-a4fa-1edc576f6c9d,2020-11-13T14:10:29,,386,,,
2020-11-13T09:00:08.963-05:00,2020-11-13T09:11:16.173-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,VEO SEMILLITAS DE AMOR,"Les iniciaré contando que a mi no me gustaba mucho está profesión, la inicié por sugerencia de mis padres, ingresé en el 2012 sin tener idea de cómo cambiar un pañal, llegaba a mi casa con dolores en mi cuerpo porque cargaba y jugaba con los niños, afortunamente conté con unas compañeras maravillosas las cuales me brindaron apoyo y me expliron como fue el trabajo ya que recién me había graduado y era mi primer empleo. Ya después de casi 8 años he tenido estabilidad económica para ayudar a mis padres y para mi es lo mejor que me ha pasado. ?",#AmoSerMaestra,Alegría,Única vez,Aprendizaje y crecimiento. Crecimiento personal y logros.,0,0,1,0,0,0,0,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Potenciar el desarrollo de los niños y las niñas.,137179058,e189b9b7-b5c1-40d0-8735-b93be14dc2e6,2020-11-13T14:11:28,,387,,,
2020-11-13T09:04:35.120-05:00,2020-11-13T09:12:11.605-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,CDI LAS MERCEDES,"Lo mas significativo y positivo para mi en mi trabajo con los niños , es dar a los niños venezolanos un apoyo para que ellos se sientan acompañados en su proceso de resilencia por haber dejado su pais. Sus familiares y hacer que ellos se sientan felices el tiempo que estan compartiendo en el cdi",#chamitos adorables,Motivación,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Creatividad e Innovación.,1,0,1,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,137179358,f46bed1e-7225-410a-ac52-f582f18d96f9,2020-11-13T14:12:23,,388,,,
2020-11-13T09:09:47.825-05:00,2020-11-13T09:12:42.754-05:00,2020-11-12,No,2020-11-13,La Guajira,,CDI MIS PRIMEROS PASOS 2,La pandemia de el covid 19,La pandemia,Tristeza,Única vez,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Pensamiento Crítico.,0,0,1,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",137179618,294500ff-acd8-4b95-83ca-e0d14e683d34,2020-11-13T14:12:58,,389,,,
2020-11-13T09:07:27.595-05:00,2020-11-13T09:13:08.988-05:00,2020-11-12,Sí,2020-11-13,Magdalena,,CDI DEJANDO HUELLAS,Una situación negativa que estoybpasando con algunos de los padres  usuarios que no le dan importancia al proceso que llevan las niñas y niños en CDI se sienten obligados  realizar algunas actividades,#nolesimporta,Tristeza,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Manejo de herramientas tecnológicas.,1,0,1,0,1,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,137179844,0e9adc9e-cce2-4716-ab1a-f13cfd60135a,2020-11-13T14:13:22,,390,,,
2020-11-13T09:06:55.738-05:00,2020-11-13T09:13:53.495-05:00,2020-11-12,Sí,2020-11-13,Magdalena,,FUNDEPSA,La experiencia significativa que tuve fue haber tenido la dicha de haber trabajado con un niño con discapacidad con el cual aprendí mucho y logré llenarme de satisfacción de poder estar ahí y observar todos los avances que tuvo durante el tiempo que estuvo allá.,Tu también eres importante,Alegría,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,137180210,1325ea42-17c2-4ee7-8d14-22dcec7a4254,2020-11-13T14:14:16,,391,,,
2020-11-13T09:01:05.358-05:00,2020-11-13T09:14:29.161-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,MI EDAD DE ORO,"En este momento siento,que los niños quieren volver al jardín y no es posible,lo siento porque a través de los seguimientos telefónicos me trasmiten la necesidad de querer estar conmigo y eso me hace sentir feliz el pensar que me quieren y me extrañanby yo también le s extraño muchísimo me ha hecho difícil no haber compartir y disfrutamos este tiempo",Los sentimientos en tiempo de coronavirus,Tristeza,Única vez,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137180356,dd2b31e9-d5bd-4d05-a4e1-c2b8e3cd4f05,2020-11-13T14:14:44,,392,,,
2020-11-13T09:10:01.466-05:00,2020-11-13T09:15:00.720-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,CDI DIVIRTIENDONOS CON JESUS,Mi historia significativa es el compromiso y dedicación de los padres al recibir la llamada telefónica para escuchar y estar atentos a la explicación de las Experiencias de cuidado y crianza en el hogar expresan que a pesar de la pandemia los niños y niñas han aprendido atraves de esas Experiencias y con las prácticas asociadas y motivan a sus niños y niñas a realizarlas para que su proceso de aprendizaje sea positivo.,MI EXPERIENCIA SIGNIFICATIVA,Orgullo,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137180520,7b0ec8cc-b72a-4b19-8398-b4bec4881108,2020-11-13T14:15:13,,393,,,
2020-11-13T09:00:37.278-05:00,2020-11-13T09:15:17.497-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,LA ESPERANZA,"Una situaciones qué he vivido  son las presentadas con los pagos  en mi trabajo como madre comunitaria pero, se diálogo y  la situaciones, tiende a mejorar",Comunicando mejoro las situaciones,Tristeza,Única vez,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Otro,Las fundaciones con,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Actuar de la mejor manera para conservar mi empleo.,137180616,4958ae9b-82dc-42a3-9ee1-2f81cf26e081,2020-11-13T14:15:30,,394,,,
2020-11-13T09:10:26.010-05:00,2020-11-13T09:15:43.534-05:00,2020-11-12,Sí,2020-11-13,La Guajira,,FUNDACION AMIGOS POR LA INFANCIA,"Ha sido muy duro todo este tiempo , la pandemia ha cambiado nuestras vidas pero guardo la esperanzade que todo esto pase pronto , el poder ver a nuestros pequeños crecer pero ver todo este proceso por fotos es duro ya que lo más importante para mi es el contacto físico",Tiempos de pandemia,Motivación,Todo el tiempo,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137180745,28915279-0539-4f11-a27e-ba19d77dc8da,2020-11-13T14:15:59,,395,,,
2020-11-13T09:02:31.642-05:00,2020-11-13T09:15:59.421-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,LOS REYECITOS DE BARANOA,Experiencia significativo es ahora en estos momentos . Ya que por medio de las llamadas y videos pedagogico. Es que la pandemia no ha permitido romper el vínculo de afecto con las familias usuarias. Han permitido aprender un nuevo método para compartir emociones de cada familia usuaria.,El virus no ha podido romper el vínculo con mis niños,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,0,1,1,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137180787,d5a128d2-6e6e-4e87-b9a1-0c1ba2cca76d,2020-11-13T14:16:12,,396,,,
2020-11-13T09:11:16.552-05:00,2020-11-13T09:14:28.284-05:00,2020-11-12,Sí,2020-11-13,Atlántico,,AGROSOCIAL,"Vincular a los padres de familia en los encuentros grupales, no solo la madre si no tambien la figura paterna para fortalecer el vinculo afectivo",#papaymama,Motivación,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137180885,c735013a-8813-407e-9180-531d626b5c81,2020-11-13T14:16:31,,397,,,
2020-11-13T09:12:55.099-05:00,2020-11-13T09:17:04.185-05:00,2020-11-12,Sí,2020-11-13,Magdalena,,AMOR DE DIOS,Trabajar con los niños en la zona rural,#unretoparami,Motivación,Única vez,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,Niños y niñas,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137181053,acb2230f-0c3f-4a77-95e5-d36ce4580bb4,2020-11-13T14:17:16,,398,,,
2020-11-13T09:13:17.377-05:00,2020-11-13T09:18:09.429-05:00,2020-11-12,Sí,2020-11-13,Magdalena,,CORPORACION REGIONAL DE DESARROLLO SOL CARIBE,"La historia que estoy viviendo es que no puedo estar con los niños y niñas de la unidad de servicio aventuras en pañales, me encanta cuando los tengo cerca a mi jugando con ellos y haciéndole que exploren todo el material que tengo para brindarles",Tiempos de pandemia,Tristeza,Única vez,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137181218,054aa153-a29f-45e8-b85e-8335cd4c7812,2020-11-13T14:18:19,,399,,,
2020-11-13T09:06:28.421-05:00,2020-11-13T09:19:12.142-05:00,2020-11-12,Sí,2020-11-13,Bogotá,,FUNDACION JESUS Y MARIA,"Está historia comienza en un centro de educación infantil en el cual me encontraba muy feliz por trabajar allí, como maestra estaba a cargo de los caminadores los niños y niñas más pequeñitos de todo el jardín, la coordinadora del centro infantil al ver que tenía 10 bebés a los cuales todos eran de pañal decidió buscar un apoyo una compañera en la cual me pudiera apoyar en los cuidados de los bebés y las experiencias que se realizarán con ellos, se realizó el proceso de contratación de bienvenida y de llegada de mi nueva compañera al aula de caminadores, al inicio teníamos una muy buena relación nos entendíamos perfectamente trabajamos por igual pero llegó un tiempo finalizando año en el que mi compañera decidió empezar a hablar mal de mí, inventar excusas de mi trabajo hablar con la coordinadora cosas que nunca fueron verdad y lo más triste es que la coordinadora siempre le creyó a ella más nunca decidió verificar ella misma lo que realmente sucedía dentro del aula y como realmente yo trabajaba con los caminadores, mi compañera decía que yo no trabajaba que yo no hacía nada que a ella le tocaba hacer las cosas sola que yo dejaba los niños solos cuando todas esas cosas no eran ciertas cuando todo eso era mentira porque siempre estuve pendiente de los niños siempre trabajé siempre de ideas para las experiencias que se realizaban y yo era la que más organizaba las planeaciones y la que más ha portado a las ideas para las experiencias, el último día finalizando contrato en el cierre al reunirme con la coordinadora ella me contó todo estas cosas Pero aún así no creía en lo que yo le decía simplemente me quedo agachar la cabeza aceptar todo lo que ella estaba diciendo y aceptar todo lo que mi compañera le decía porque ella no me creía mí y yo tenía todo para perder en esa conversación. esta es una experiencia muy negativa pero sin duda alguna ha marcado mucho mi vida mi trabajo y mi profesión ya que me ha hecho ser fuerte defender mis ideas defender mi trabajo y no quedarme callada con las injusticias que otras personas puedan hacer por conseguir méritos propios personales y no ayudar a las demás personas o ponerse en los zapatos de otras personas. Siempre he sido una persona amable colaboradora que siempre busca el bien para todos y tal vez por eso es que hay personas que se aprovechan de eso, es triste ver como otras personas disfrutan ver caídas o destruidas otras personas y haber buscado el mérito propio haber buscado esos propósitos personales sin haber pensado en lo que la otra persona pudiera sentir o lo que pudiera pensar. ahora más que nunca siento que debo tener una armadura porque las personas no son de fiar y por más que den sonrisas o por más que quieran darte confianza no son lo que aparentan ser y al final de cuentas de pronto siempre van a a hablar mal de uno. Sin duda alguna esta es la experiencia que más ha marcado mi vida.",#Lasaparienciasengañan,Impotencia ,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Agentes educativos,Na,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Actuar de la mejor manera para conservar mi empleo.,137181545,3a51fc9a-bc06-4576-a06c-8359983003bf,2020-11-13T14:19:33,,400,,,
2020-11-13T09:12:59.852-05:00,2020-11-13T09:20:14.506-05:00,2020-11-12,Sí,2020-11-13,Magdalena,,CASITAS DE SUEÑOS # 1,Mi historia significativa ha sido ver como mis usuarias se muestran interesadas por aprender cada día más y más  como cumplen con las actividades asignadas en casa semana esa unión familiar en esta pandemia ha sido positiva se compactado el vínculo afectivo y los niños y niñas se han potenciado aún más su desarrollo integral,El valor de la afectividad en familia # .com,Motivación,Todo el tiempo,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Familias y otras personas significativas,Ninguno,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,137181714,d8b66d3f-0a63-4f03-b058-7a0e97addc15,2020-11-13T14:20:24,,401,,,
